Theta: 1.570700
periodo,theta_Calc,theta_Anali
0.092300,1.505521,0.911658
0.092400,1.505380,0.910998
0.092500,1.505240,0.910339
0.092600,1.505099,0.909680
0.092700,1.504959,0.909021
0.092800,1.504818,0.908363
0.092900,1.504677,0.907704
0.093000,1.504535,0.907045
0.093100,1.504394,0.906387
0.093200,1.504253,0.905729
0.093300,1.504111,0.905070
0.093400,1.503969,0.904412
0.093500,1.503827,0.903754
0.093600,1.503685,0.903096
0.093700,1.503543,0.902439
0.093800,1.503400,0.901781
0.093900,1.503258,0.901123
0.094000,1.503115,0.900466
0.094100,1.502972,0.899809
0.094200,1.502829,0.899151
0.094300,1.502686,0.898494
0.094400,1.502543,0.897837
0.094500,1.502400,0.897181
0.094600,1.502256,0.896524
0.094700,1.502112,0.895867
0.094800,1.501968,0.895211
0.094900,1.501824,0.894554
0.095000,1.501680,0.893898
0.095100,1.501536,0.893242
0.095200,1.501392,0.892586
0.095300,1.501247,0.891930
0.095400,1.501102,0.891274
0.095500,1.500957,0.890618
0.095600,1.500812,0.889963
0.095700,1.500667,0.889307
0.095800,1.500522,0.888652
0.095900,1.500376,0.887997
0.096000,1.500231,0.887342
0.096100,1.500085,0.886687
0.096200,1.499939,0.886032
0.096300,1.499793,0.885377
0.096400,1.499647,0.884722
0.096500,1.499500,0.884068
0.096600,1.499354,0.883413
0.096700,1.499207,0.882759
0.096800,1.499060,0.882105
0.096900,1.498913,0.881451
0.097000,1.498766,0.880797
0.097100,1.498619,0.880143
0.097200,1.498472,0.879489
0.097300,1.498324,0.878835
0.097400,1.498176,0.878182
0.097500,1.498029,0.877528
0.097600,1.497881,0.876875
0.097700,1.497732,0.876222
0.097800,1.497584,0.875569
0.097900,1.497436,0.874916
0.098000,1.497287,0.874263
0.098100,1.497138,0.873610
0.098200,1.496990,0.872958
0.098300,1.496841,0.872305
0.098400,1.496691,0.871653
0.098500,1.496542,0.871001
0.098600,1.496393,0.870349
0.098700,1.496243,0.869696
0.098800,1.496093,0.869045
0.098900,1.495943,0.868393
0.099000,1.495793,0.867741
0.099100,1.495643,0.867089
0.099200,1.495493,0.866438
0.099300,1.495342,0.865787
0.099400,1.495192,0.865135
0.099500,1.495041,0.864484
0.099600,1.494890,0.863833
0.099700,1.494739,0.863182
0.099800,1.494588,0.862532
0.099900,1.494436,0.861881
0.100000,1.494285,0.861230
0.100100,1.494133,0.860580
0.100200,1.493981,0.859930
0.100300,1.493830,0.859279
0.100400,1.493677,0.858629
0.100500,1.493525,0.857979
0.100600,1.493373,0.857329
0.100700,1.493220,0.856680
0.100800,1.493068,0.856030
0.100900,1.492915,0.855380
0.101000,1.492762,0.854731
0.101100,1.492609,0.854082
0.101200,1.492455,0.853433
0.101300,1.492302,0.852783
0.101400,1.492148,0.852135
0.101500,1.491995,0.851486
0.101600,1.491841,0.850837
0.101700,1.491687,0.850188
0.101800,1.491533,0.849540
0.101900,1.491378,0.848891
0.102000,1.491224,0.848243
0.102100,1.491069,0.847595
0.102200,1.490915,0.846947
0.102300,1.490760,0.846299
0.102400,1.490605,0.845651
0.102500,1.490450,0.845003
0.102600,1.490294,0.844356
0.102700,1.490139,0.843708
0.102800,1.489983,0.843061
0.102900,1.489828,0.842414
0.103000,1.489672,0.841767
0.103100,1.489516,0.841120
0.103200,1.489359,0.840473
0.103300,1.489203,0.839826
0.103400,1.489047,0.839179
0.103500,1.488890,0.838533
0.103600,1.488733,0.837886
0.103700,1.488576,0.837240
0.103800,1.488419,0.836594
0.103900,1.488262,0.835947
0.104000,1.488105,0.835301
0.104100,1.487947,0.834656
0.104200,1.487790,0.834010
0.104300,1.487632,0.833364
0.104400,1.487474,0.832719
0.104500,1.487316,0.832073
0.104600,1.487157,0.831428
0.104700,1.486999,0.830783
0.104800,1.486841,0.830138
0.104900,1.486682,0.829493
0.105000,1.486523,0.828848
0.105100,1.486364,0.828203
0.105200,1.486205,0.827558
0.105300,1.486046,0.826914
0.105400,1.485886,0.826269
0.105500,1.485727,0.825625
0.105600,1.485567,0.824981
0.105700,1.485407,0.824337
0.105800,1.485247,0.823693
0.105900,1.485087,0.823049
0.106000,1.484927,0.822405
0.106100,1.484766,0.821762
0.106200,1.484606,0.821118
0.106300,1.484445,0.820475
0.106400,1.484284,0.819831
0.106500,1.484123,0.819188
0.106600,1.483962,0.818545
0.106700,1.483801,0.817902
0.106800,1.483639,0.817259
0.106900,1.483478,0.816617
0.107000,1.483316,0.815974
0.107100,1.483154,0.815332
0.107200,1.482992,0.814689
0.107300,1.482830,0.814047
0.107400,1.482668,0.813405
0.107500,1.482505,0.812763
0.107600,1.482343,0.812121
0.107700,1.482180,0.811479
0.107800,1.482017,0.810837
0.107900,1.481854,0.810196
0.108000,1.481691,0.809554
0.108100,1.481528,0.808913
0.108200,1.481364,0.808272
0.108300,1.481200,0.807631
0.108400,1.481037,0.806990
0.108500,1.480873,0.806349
0.108600,1.480709,0.805708
0.108700,1.480544,0.805067
0.108800,1.480380,0.804427
0.108900,1.480216,0.803786
0.109000,1.480051,0.803146
0.109100,1.479886,0.802506
0.109200,1.479721,0.801865
0.109300,1.479556,0.801225
0.109400,1.479391,0.800586
0.109500,1.479226,0.799946
0.109600,1.479060,0.799306
0.109700,1.478894,0.798667
0.109800,1.478729,0.798027
0.109900,1.478563,0.797388
0.110000,1.478397,0.796749
0.110100,1.478230,0.796110
0.110200,1.478064,0.795471
0.110300,1.477898,0.794832
0.110400,1.477731,0.794193
0.110500,1.477564,0.793554
0.110600,1.477397,0.792916
0.110700,1.477230,0.792277
0.110800,1.477063,0.791639
0.110900,1.476895,0.791001
0.111000,1.476728,0.790363
0.111100,1.476560,0.789725
0.111200,1.476392,0.789087
0.111300,1.476224,0.788449
0.111400,1.476056,0.787812
0.111500,1.475888,0.787174
0.111600,1.475720,0.786537
0.111700,1.475551,0.785899
0.111800,1.475382,0.785262
0.111900,1.475213,0.784625
0.112000,1.475044,0.783988
0.112100,1.474875,0.783351
0.112200,1.474706,0.782715
0.112300,1.474537,0.782078
0.112400,1.474367,0.781441
0.112500,1.474197,0.780805
0.112600,1.474028,0.780169
0.112700,1.473858,0.779533
0.112800,1.473687,0.778897
0.112900,1.473517,0.778261
0.113000,1.473347,0.777625
0.113100,1.473176,0.776989
0.113200,1.473005,0.776353
0.113300,1.472834,0.775718
0.113400,1.472663,0.775083
0.113500,1.472492,0.774447
0.113600,1.472321,0.773812
0.113700,1.472150,0.773177
0.113800,1.471978,0.772542
0.113900,1.471806,0.771907
0.114000,1.471634,0.771273
0.114100,1.471462,0.770638
0.114200,1.471290,0.770004
0.114300,1.471118,0.769369
0.114400,1.470945,0.768735
0.114500,1.470773,0.768101
0.114600,1.470600,0.767467
0.114700,1.470427,0.766833
0.114800,1.470254,0.766199
0.114900,1.470081,0.765565
0.115000,1.469908,0.764932
0.115100,1.469734,0.764298
0.115200,1.469561,0.763665
0.115300,1.469387,0.763032
0.115400,1.469213,0.762399
0.115500,1.469039,0.761766
0.115600,1.468865,0.761133
0.115700,1.468690,0.760500
0.115800,1.468516,0.759867
0.115900,1.468341,0.759235
0.116000,1.468167,0.758602
0.116100,1.467992,0.757970
0.116200,1.467817,0.757338
0.116300,1.467641,0.756705
0.116400,1.467466,0.756073
0.116500,1.467291,0.755442
0.116600,1.467115,0.754810
0.116700,1.466939,0.754178
0.116800,1.466763,0.753547
0.116900,1.466587,0.752915
0.117000,1.466411,0.752284
0.117100,1.466235,0.751653
0.117200,1.466058,0.751021
0.117300,1.465882,0.750390
0.117400,1.465705,0.749760
0.117500,1.465528,0.749129
0.117600,1.465351,0.748498
0.117700,1.465174,0.747868
0.117800,1.464996,0.747237
0.117900,1.464819,0.746607
0.118000,1.464641,0.745977
0.118100,1.464463,0.745346
0.118200,1.464285,0.744716
0.118300,1.464107,0.744087
0.118400,1.463929,0.743457
0.118500,1.463751,0.742827
0.118600,1.463572,0.742198
0.118700,1.463394,0.741568
0.118800,1.463215,0.740939
0.118900,1.463036,0.740310
0.119000,1.462857,0.739681
0.119100,1.462678,0.739052
0.119200,1.462498,0.738423
0.119300,1.462319,0.737794
0.119400,1.462139,0.737165
0.119500,1.461959,0.736537
0.119600,1.461779,0.735908
0.119700,1.461599,0.735280
0.119800,1.461419,0.734652
0.119900,1.461239,0.734024
0.120000,1.461058,0.733396
0.120100,1.460878,0.732768
0.120200,1.460697,0.732140
0.120300,1.460516,0.731513
0.120400,1.460335,0.730885
0.120500,1.460153,0.730258
0.120600,1.459972,0.729630
0.120700,1.459791,0.729003
0.120800,1.459609,0.728376
0.120900,1.459427,0.727749
0.121000,1.459245,0.727122
0.121100,1.459063,0.726495
0.121200,1.458881,0.725869
0.121300,1.458699,0.725242
0.121400,1.458516,0.724616
0.121500,1.458333,0.723990
0.121600,1.458151,0.723363
0.121700,1.457968,0.722737
0.121800,1.457785,0.722111
0.121900,1.457601,0.721485
0.122000,1.457418,0.720860
0.122100,1.457234,0.720234
0.122200,1.457051,0.719609
0.122300,1.456867,0.718983
0.122400,1.456683,0.718358
0.122500,1.456499,0.717733
0.122600,1.456315,0.717108
0.122700,1.456130,0.716483
0.122800,1.455946,0.715858
0.122900,1.455761,0.715233
0.123000,1.455576,0.714608
0.123100,1.455391,0.713984
0.123200,1.455206,0.713359
0.123300,1.455021,0.712735
0.123400,1.454836,0.712111
0.123500,1.454650,0.711487
0.123600,1.454465,0.710863
0.123700,1.454279,0.710239
0.123800,1.454093,0.709615
0.123900,1.453907,0.708992
0.124000,1.453721,0.708368
0.124100,1.453534,0.707745
0.124200,1.453348,0.707121
0.124300,1.453161,0.706498
0.124400,1.452974,0.705875
0.124500,1.452787,0.705252
0.124600,1.452600,0.704629
0.124700,1.452413,0.704007
0.124800,1.452226,0.703384
0.124900,1.452038,0.702762
0.125000,1.451850,0.702139
0.125100,1.451663,0.701517
0.125200,1.451475,0.700895
0.125300,1.451287,0.700273
0.125400,1.451098,0.699651
0.125500,1.450910,0.699029
0.125600,1.450721,0.698407
0.125700,1.450533,0.697785
0.125800,1.450344,0.697164
0.125900,1.450155,0.696542
0.126000,1.449966,0.695921
0.126100,1.449777,0.695300
0.126200,1.449587,0.694679
0.126300,1.449398,0.694058
0.126400,1.449208,0.693437
0.126500,1.449019,0.692816
0.126600,1.448829,0.692196
0.126700,1.448639,0.691575
0.126800,1.448448,0.690955
0.126900,1.448258,0.690335
0.127000,1.448067,0.689714
0.127100,1.447877,0.689094
0.127200,1.447686,0.688474
0.127300,1.447495,0.687854
0.127400,1.447304,0.687235
0.127500,1.447113,0.686615
0.127600,1.446921,0.685996
0.127700,1.446730,0.685376
0.127800,1.446538,0.684757
0.127900,1.446347,0.684138
0.128000,1.446155,0.683519
0.128100,1.445963,0.682900
0.128200,1.445770,0.682281
0.128300,1.445578,0.681662
0.128400,1.445386,0.681043
0.128500,1.445193,0.680425
0.128600,1.445000,0.679807
0.128700,1.444807,0.679188
0.128800,1.444614,0.678570
0.128900,1.444421,0.677952
0.129000,1.444228,0.677334
0.129100,1.444034,0.676716
0.129200,1.443841,0.676098
0.129300,1.443647,0.675481
0.129400,1.443453,0.674863
0.129500,1.443259,0.674246
0.129600,1.443065,0.673629
0.129700,1.442870,0.673011
0.129800,1.442676,0.672394
0.129900,1.442481,0.671777
0.130000,1.442287,0.671160
0.130100,1.442092,0.670544
0.130200,1.441897,0.669927
0.130300,1.441701,0.669310
0.130400,1.441506,0.668694
0.130500,1.441311,0.668078
0.130600,1.441115,0.667462
0.130700,1.440919,0.666845
0.130800,1.440723,0.666230
0.130900,1.440527,0.665614
0.131000,1.440331,0.664998
0.131100,1.440135,0.664382
0.131200,1.439938,0.663767
0.131300,1.439742,0.663151
0.131400,1.439545,0.662536
0.131500,1.439348,0.661921
0.131600,1.439151,0.661306
0.131700,1.438954,0.660691
0.131800,1.438757,0.660076
0.131900,1.438559,0.659461
0.132000,1.438362,0.658846
0.132100,1.438164,0.658232
0.132200,1.437966,0.657617
0.132300,1.437768,0.657003
0.132400,1.437570,0.656389
0.132500,1.437372,0.655775
0.132600,1.437173,0.655161
0.132700,1.436975,0.654547
0.132800,1.436776,0.653933
0.132900,1.436577,0.653320
0.133000,1.436378,0.652706
0.133100,1.436179,0.652093
0.133200,1.435980,0.651479
0.133300,1.435780,0.650866
0.133400,1.435581,0.650253
0.133500,1.435381,0.649640
0.133600,1.435181,0.649027
0.133700,1.434981,0.648414
0.133800,1.434781,0.647802
0.133900,1.434581,0.647189
0.134000,1.434381,0.646577
0.134100,1.434180,0.645964
0.134200,1.433979,0.645352
0.134300,1.433779,0.644740
0.134400,1.433578,0.644128
0.134500,1.433377,0.643516
0.134600,1.433175,0.642904
0.134700,1.432974,0.642293
0.134800,1.432772,0.641681
0.134900,1.432571,0.641070
0.135000,1.432369,0.640458
0.135100,1.432167,0.639847
0.135200,1.431965,0.639236
0.135300,1.431763,0.638625
0.135400,1.431560,0.638014
0.135500,1.431358,0.637403
0.135600,1.431155,0.636792
0.135700,1.430952,0.636182
0.135800,1.430749,0.635571
0.135900,1.430546,0.634961
0.136000,1.430343,0.634351
0.136100,1.430140,0.633741
0.136200,1.429936,0.633131
0.136300,1.429733,0.632521
0.136400,1.429529,0.631911
0.136500,1.429325,0.631301
0.136600,1.429121,0.630692
0.136700,1.428917,0.630082
0.136800,1.428713,0.629473
0.136900,1.428508,0.628864
0.137000,1.428303,0.628254
0.137100,1.428099,0.627645
0.137200,1.427894,0.627037
0.137300,1.427689,0.626428
0.137400,1.427484,0.625819
0.137500,1.427278,0.625210
0.137600,1.427073,0.624602
0.137700,1.426867,0.623994
0.137800,1.426662,0.623385
0.137900,1.426456,0.622777
0.138000,1.426250,0.622169
0.138100,1.426044,0.621561
0.138200,1.425837,0.620953
0.138300,1.425631,0.620346
0.138400,1.425424,0.619738
0.138500,1.425218,0.619131
0.138600,1.425011,0.618523
0.138700,1.424804,0.617916
0.138800,1.424597,0.617309
0.138900,1.424389,0.616702
0.139000,1.424182,0.616095
0.139100,1.423974,0.615488
0.139200,1.423767,0.614881
0.139300,1.423559,0.614274
0.139400,1.423351,0.613668
0.139500,1.423143,0.613062
0.139600,1.422935,0.612455
0.139700,1.422726,0.611849
0.139800,1.422518,0.611243
0.139900,1.422309,0.610637
0.140000,1.422100,0.610031
0.140100,1.421891,0.609425
0.140200,1.421682,0.608820
0.140300,1.421473,0.608214
0.140400,1.421264,0.607609
0.140500,1.421054,0.607004
0.140600,1.420844,0.606398
0.140700,1.420635,0.605793
0.140800,1.420425,0.605188
0.140900,1.420215,0.604583
0.141000,1.420004,0.603979
0.141100,1.419794,0.603374
0.141200,1.419584,0.602769
0.141300,1.419373,0.602165
0.141400,1.419162,0.601561
0.141500,1.418951,0.600957
0.141600,1.418740,0.600352
0.141700,1.418529,0.599748
0.141800,1.418318,0.599145
0.141900,1.418106,0.598541
0.142000,1.417895,0.597937
0.142100,1.417683,0.597334
0.142200,1.417471,0.596730
0.142300,1.417259,0.596127
0.142400,1.417047,0.595524
0.142500,1.416835,0.594920
0.142600,1.416622,0.594317
0.142700,1.416410,0.593715
0.142800,1.416197,0.593112
0.142900,1.415984,0.592509
0.143000,1.415771,0.591906
0.143100,1.415558,0.591304
0.143200,1.415345,0.590702
0.143300,1.415131,0.590099
0.143400,1.414918,0.589497
0.143500,1.414704,0.588895
0.143600,1.414490,0.588293
0.143700,1.414277,0.587692
0.143800,1.414062,0.587090
0.143900,1.413848,0.586488
0.144000,1.413634,0.585887
0.144100,1.413419,0.585285
0.144200,1.413205,0.584684
0.144300,1.412990,0.584083
0.144400,1.412775,0.583482
0.144500,1.412560,0.582881
0.144600,1.412345,0.582280
0.144700,1.412129,0.581679
0.144800,1.411914,0.581079
0.144900,1.411698,0.580478
0.145000,1.411483,0.579878
0.145100,1.411267,0.579278
0.145200,1.411051,0.578677
0.145300,1.410834,0.578077
0.145400,1.410618,0.577477
0.145500,1.410402,0.576878
0.145600,1.410185,0.576278
0.145700,1.409968,0.575678
0.145800,1.409752,0.575079
0.145900,1.409535,0.574479
0.146000,1.409317,0.573880
0.146100,1.409100,0.573281
0.146200,1.408883,0.572682
0.146300,1.408665,0.572083
0.146400,1.408447,0.571484
0.146500,1.408230,0.570885
0.146600,1.408012,0.570286
0.146700,1.407794,0.569688
0.146800,1.407575,0.569089
0.146900,1.407357,0.568491
0.147000,1.407138,0.567893
0.147100,1.406920,0.567295
0.147200,1.406701,0.566697
0.147300,1.406482,0.566099
0.147400,1.406263,0.565501
0.147500,1.406044,0.564903
0.147600,1.405824,0.564306
0.147700,1.405605,0.563708
0.147800,1.405385,0.563111
0.147900,1.405166,0.562514
0.148000,1.404946,0.561917
0.148100,1.404726,0.561320
0.148200,1.404505,0.560723
0.148300,1.404285,0.560126
0.148400,1.404065,0.559529
0.148500,1.403844,0.558933
0.148600,1.403623,0.558336
0.148700,1.403402,0.557740
0.148800,1.403181,0.557144
0.148900,1.402960,0.556547
0.149000,1.402739,0.555951
0.149100,1.402518,0.555355
0.149200,1.402296,0.554760
0.149300,1.402074,0.554164
0.149400,1.401853,0.553568
0.149500,1.401631,0.552973
0.149600,1.401409,0.552377
0.149700,1.401186,0.551782
0.149800,1.400964,0.551187
0.149900,1.400741,0.550592
0.150000,1.400519,0.549997
0.150100,1.400296,0.549402
0.150200,1.400073,0.548807
0.150300,1.399850,0.548213
0.150400,1.399627,0.547618
0.150500,1.399403,0.547024
0.150600,1.399180,0.546429
0.150700,1.398956,0.545835
0.150800,1.398733,0.545241
0.150900,1.398509,0.544647
0.151000,1.398285,0.544053
0.151100,1.398061,0.543460
0.151200,1.397836,0.542866
0.151300,1.397612,0.542272
0.151400,1.397387,0.541679
0.151500,1.397163,0.541086
0.151600,1.396938,0.540492
0.151700,1.396713,0.539899
0.151800,1.396488,0.539306
0.151900,1.396262,0.538713
0.152000,1.396037,0.538120
0.152100,1.395811,0.537528
0.152200,1.395586,0.536935
0.152300,1.395360,0.536343
0.152400,1.395134,0.535750
0.152500,1.394908,0.535158
0.152600,1.394682,0.534566
0.152700,1.394455,0.533974
0.152800,1.394229,0.533382
0.152900,1.394002,0.532790
0.153000,1.393775,0.532198
0.153100,1.393549,0.531607
0.153200,1.393322,0.531015
0.153300,1.393094,0.530424
0.153400,1.392867,0.529833
0.153500,1.392640,0.529242
0.153600,1.392412,0.528650
0.153700,1.392184,0.528060
0.153800,1.391956,0.527469
0.153900,1.391728,0.526878
0.154000,1.391500,0.526287
0.154100,1.391272,0.525697
0.154200,1.391044,0.525106
0.154300,1.390815,0.524516
0.154400,1.390586,0.523926
0.154500,1.390358,0.523336
0.154600,1.390129,0.522746
0.154700,1.389900,0.522156
0.154800,1.389670,0.521566
0.154900,1.389441,0.520976
0.155000,1.389212,0.520387
0.155100,1.388982,0.519797
0.155200,1.388752,0.519208
0.155300,1.388522,0.518619
0.155400,1.388292,0.518030
0.155500,1.388062,0.517441
0.155600,1.387832,0.516852
0.155700,1.387601,0.516263
0.155800,1.387371,0.515674
0.155900,1.387140,0.515086
0.156000,1.386909,0.514497
0.156100,1.386678,0.513909
0.156200,1.386447,0.513321
0.156300,1.386216,0.512732
0.156400,1.385984,0.512144
0.156500,1.385753,0.511557
0.156600,1.385521,0.510969
0.156700,1.385289,0.510381
0.156800,1.385057,0.509793
0.156900,1.384825,0.509206
0.157000,1.384593,0.508618
0.157100,1.384361,0.508031
0.157200,1.384128,0.507444
0.157300,1.383896,0.506857
0.157400,1.383663,0.506270
0.157500,1.383430,0.505683
0.157600,1.383197,0.505096
0.157700,1.382964,0.504510
0.157800,1.382730,0.503923
0.157900,1.382497,0.503337
0.158000,1.382263,0.502750
0.158100,1.382030,0.502164
0.158200,1.381796,0.501578
0.158300,1.381562,0.500992
0.158400,1.381328,0.500406
0.158500,1.381094,0.499820
0.158600,1.380859,0.499235
0.158700,1.380625,0.498649
0.158800,1.380390,0.498064
0.158900,1.380155,0.497478
0.159000,1.379920,0.496893
0.159100,1.379685,0.496308
0.159200,1.379450,0.495723
0.159300,1.379215,0.495138
0.159400,1.378979,0.494553
0.159500,1.378744,0.493968
0.159600,1.378508,0.493384
0.159700,1.378272,0.492799
0.159800,1.378036,0.492215
0.159900,1.377800,0.491631
0.160000,1.377564,0.491046
0.160100,1.377327,0.490462
0.160200,1.377091,0.489878
0.160300,1.376854,0.489295
0.160400,1.376617,0.488711
0.160500,1.376380,0.488127
0.160600,1.376143,0.487544
0.160700,1.375906,0.486960
0.160800,1.375668,0.486377
0.160900,1.375431,0.485794
0.161000,1.375193,0.485211
0.161100,1.374956,0.484628
0.161200,1.374718,0.484045
0.161300,1.374480,0.483462
0.161400,1.374241,0.482879
0.161500,1.374003,0.482297
0.161600,1.373765,0.481714
0.161700,1.373526,0.481132
0.161800,1.373287,0.480550
0.161900,1.373049,0.479967
0.162000,1.372810,0.479385
0.162100,1.372571,0.478803
0.162200,1.372331,0.478222
0.162300,1.372092,0.477640
0.162400,1.371852,0.477058
0.162500,1.371613,0.476477
0.162600,1.371373,0.475895
0.162700,1.371133,0.475314
0.162800,1.370893,0.474733
0.162900,1.370653,0.474152
0.163000,1.370412,0.473571
0.163100,1.370172,0.472990
0.163200,1.369931,0.472409
0.163300,1.369691,0.471829
0.163400,1.369450,0.471248
0.163500,1.369209,0.470668
0.163600,1.368968,0.470087
0.163700,1.368726,0.469507
0.163800,1.368485,0.468927
0.163900,1.368243,0.468347
0.164000,1.368002,0.467767
0.164100,1.367760,0.467187
0.164200,1.367518,0.466608
0.164300,1.367276,0.466028
0.164400,1.367034,0.465449
0.164500,1.366791,0.464869
0.164600,1.366549,0.464290
0.164700,1.366306,0.463711
0.164800,1.366064,0.463132
0.164900,1.365821,0.462553
0.165000,1.365578,0.461974
0.165100,1.365335,0.461395
0.165200,1.365091,0.460817
0.165300,1.364848,0.460238
0.165400,1.364604,0.459660
0.165500,1.364361,0.459082
0.165600,1.364117,0.458503
0.165700,1.363873,0.457925
0.165800,1.363629,0.457347
0.165900,1.363385,0.456769
0.166000,1.363140,0.456192
0.166100,1.362896,0.455614
0.166200,1.362651,0.455037
0.166300,1.362407,0.454459
0.166400,1.362162,0.453882
0.166500,1.361917,0.453305
0.166600,1.361671,0.452727
